date,weekday,l_count,l_food,l_drink,l_total,l_avg,d_count,d_food,d_drink,d_total,d_avg,ol_room,ol_flower,ol_other,ol_goods,ol_total,od_room,od_flower,od_other,od_goods,od_total,w_count,w_food,w_drink,w_room,w_flower,w_total,seat_fee,flower,other,goods,grand_total
2025-02-15,土,0,0,0,0,0,6,92000,18000,110000,18333,0,0,0,0,0,0,0,0,0,0,24,237000,63000,0,0,300000,0,0,0,0,410000
2025-02-16,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,252000,48000,0,0,300000,0,0,0,0,300000
2025-02-17,月,10,49060,2805,51865,5186,13,136950,58135,195085,15006,0,0,0,0,0,16500,0,0,0,16500,0,0,0,0,0,0,16500,0,0,0,263450
2025-02-18,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,木,10,42900,5500,48400,4840,7,58300,6985,65285,9326,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,120615
2025-02-21,金,13,65890,15565,81455,6265,7,83050,26895,109945,15706,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,198000
2025-02-22,土,20,99440,9460,108900,5445,19,228150,45320,273470,14393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382370
2025-02-23,日,19,100210,10395,110605,5821,26,292870,59965,352835,13570,0,0,0,0,0,19800,3630,0,0,23430,0,0,0,0,0,0,19800,3630,0,0,486870
2025-02-24,月,13,63250,7810,71060,5466,4,55550,22770,78320,19580,0,0,0,0,0,0,3630,0,0,3630,0,0,0,0,0,0,0,3630,0,0,153010
2025-02-25,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-27,木,5,15510,3300,18810,3762,2,30250,8690,38940,19470,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,64680
2025-02-28,金,16,86020,11000,97020,6063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97020
2025-03-01,土,16,84220,13620,97840,6115,25,207350,43285,250635,10025,0,0,0,0,0,6600,8130,0,0,14730,0,0,0,0,0,0,6600,8130,0,0,363205
2025-03-02,日,21,95020,18590,113610,5410,6,57970,2970,60940,10156,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,177850
2025-03-03,月,17,169950,55000,224950,13232,4,41800,4235,46035,11508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270985
2025-03-04,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-06,木,3,9240,0,9240,3080,2,33000,4730,37730,18865,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,50270
2025-03-07,金,7,46090,6435,52525,7503,6,83050,15565,98615,16435,0,0,0,0,0,0,3630,0,0,3630,0,0,0,0,0,0,0,3630,0,0,154770
2025-03-08,土,17,90530,18315,108845,6402,9,99000,17710,116710,12967,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,232485
2025-03-09,日,35,139150,80245,219395,6268,9,123750,14245,137995,15332,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,360690
2025-03-10,月,15,73820,15505,89325,5955,9,89650,30305,119955,13328,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,212580
2025-03-11,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,木,11,48950,8690,57640,5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57640
2025-03-14,金,18,95390,12920,108310,6017,10,131440,24805,156245,15624,0,0,0,0,0,15400,4400,0,0,19800,0,0,0,0,0,0,15400,4400,0,0,284355
2025-03-15,土,13,135190,29700,164890,12683,16,242100,38310,280410,17525,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,448600
2025-03-16,日,18,90420,16060,106480,5915,29,372650,78890,451540,15570,6600,0,0,0,6600,6600,3630,0,0,10230,0,0,0,0,0,0,13200,3630,0,0,574850
2025-03-17,月,17,84590,16280,100870,5933,11,125950,73150,199100,18100,0,0,0,0,0,18700,0,0,0,18700,0,0,0,0,0,0,18700,0,0,0,318670
2025-03-18,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-19,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-20,木,13,68090,4950,73040,5618,20,197000,98760,295760,14788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368800
2025-03-21,金,10,100430,11660,112090,11209,23,167000,65860,232860,10124,0,0,0,0,0,0,0,33000,0,33000,0,0,0,0,0,0,0,0,33000,0,377950
2025-03-22,土,27,175670,42570,218240,8082,23,286550,85855,372405,16191,4400,7150,0,0,11550,19800,11000,0,0,30800,0,0,0,0,0,0,24200,18150,0,0,632995
2025-03-23,日,29,178860,29150,208010,7172,11,105050,29150,134200,12200,0,0,0,0,0,2200,0,0,0,2200,0,0,0,0,0,0,2200,0,0,0,344410
2025-03-24,月,16,94600,20570,115170,7198,12,140250,34650,174900,14575,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,293370
2025-03-25,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-26,水,0,0,0,0,0,11,220000,110000,330000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000
2025-03-27,木,15,70950,7810,78760,5250,8,85250,17545,102795,12849,0,0,0,0,0,11000,11000,0,0,22000,0,0,0,0,0,0,11000,11000,0,0,203555
2025-03-28,金,11,50270,2860,53130,4830,10,125400,26230,151630,15163,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,211360
2025-03-29,土,19,151360,22990,174350,9176,21,256850,81125,337975,16094,8800,5500,0,0,14300,6600,7260,0,0,13860,0,0,0,0,0,0,15400,12760,0,0,540485
2025-03-30,日,22,128260,71740,200000,9090,9,96800,21450,118250,13138,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,328480
2025-03-31,月,8,40810,7370,48180,6022,2,26400,3080,29480,14740,2200,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,79860
2025-04-01,火,8,40700,13860,54560,6820,9,99000,53650,152650,16961,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,213810
2025-04-02,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-03,木,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-04,金,15,85470,12430,97900,6526,9,111100,14190,125290,13921,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,230120
2025-04-05,土,21,127270,37950,165220,7867,26,191400,28050,219450,8440,4400,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,4400,0,0,0,389070
2025-04-06,日,21,100430,15730,116160,5531,17,202400,33990,236390,13905,0,0,0,0,0,0,3630,0,0,3630,0,0,0,0,0,0,0,3630,0,0,356180
2025-04-07,月,7,30910,3410,34320,4902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34320
2025-04-08,火,4,7700,770,8470,2117,7,62130,17070,79200,11314,0,0,0,0,0,0,7260,0,0,7260,0,0,0,0,0,0,0,7260,0,0,94930
2025-04-09,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-10,木,6,25740,3190,28930,4821,4,41800,6840,48640,12160,3300,0,0,0,3300,3300,0,0,0,3300,0,0,0,0,0,0,6600,0,0,0,84170
2025-04-11,金,4,22000,1760,23760,5940,10,112700,26690,139390,13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163150
2025-04-12,土,14,162800,47200,210000,15000,33,327650,171970,499620,15140,0,0,0,0,0,19800,3630,0,0,23430,0,0,0,0,0,0,19800,3630,0,0,733050
2025-04-13,日,11,68090,7920,76010,6910,4,52800,3960,56760,14190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132770
2025-04-14,月,30,143220,54230,197450,6581,7,50050,9130,59180,8454,9900,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,9900,0,0,0,266530
2025-04-15,火,4,22000,4840,26840,6710,24,179850,11330,191180,7965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218020
2025-04-16,水,0,0,0,0,0,22,165550,17050,182600,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182600
2025-04-17,木,9,49000,6930,55930,6214,10,134100,58280,192380,19238,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,251610
2025-04-18,金,10,54340,12320,66660,6666,14,165400,55540,220940,15781,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,297830
2025-04-19,土,38,183000,87400,270400,7115,25,187000,16830,203830,8153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474230
2025-04-20,日,19,122100,12870,134970,7103,21,265870,71830,337700,16080,4400,0,0,0,4400,7700,3630,0,0,11330,0,0,0,0,0,0,12100,3630,0,0,488400
2025-04-21,月,6,32340,2310,34650,5775,11,125950,73130,199080,18098,0,0,0,0,0,15400,0,0,0,15400,0,0,0,0,0,0,15400,0,0,0,249130
2025-04-22,火,20,53900,0,53900,2695,49,399400,74740,474140,9676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528040
2025-04-23,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24,木,27,94420,20240,114660,4246,11,132000,55000,187000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301660
2025-04-25,金,6,23100,0,23100,3850,2,23100,2200,25300,12650,3300,0,0,0,3300,3300,0,0,0,3300,0,0,0,0,0,0,6600,0,0,0,55000
2025-04-26,土,19,118030,16370,134400,7073,8,102300,10120,112420,14052,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,257050
2025-04-27,日,26,170390,25590,195980,7537,8,82500,11110,93610,11701,3300,0,0,0,3300,6600,7260,0,0,13860,0,0,0,0,0,0,9900,7260,0,0,306750
2025-04-28,月,29,146810,19840,166650,5746,18,196350,69650,266000,14777,3300,0,0,0,3300,12100,3630,0,0,15730,0,0,0,0,0,0,15400,3630,0,0,451680
2025-04-29,火,22,126390,19370,145760,6625,33,294800,75000,369800,11206,3300,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,518860
2025-04-30,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,木,16,96580,29620,126200,7887,9,110990,30800,141790,15754,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,274920
2025-05-02,金,6,42900,2100,45000,7500,12,122650,32340,154990,12915,0,0,0,0,0,4400,0,0,0,4400,0,0,0,0,0,0,4400,0,0,0,204390
2025-05-03,土,0,0,0,0,0,26,246290,47630,293920,11304,0,0,0,0,0,17600,3630,0,0,21230,21,294570,63000,0,0,357570,17600,3630,0,0,672720
2025-05-04,日,23,160600,27740,188340,8188,18,188400,240270,428670,23815,7700,3630,0,0,11330,6600,0,0,0,6600,0,0,0,0,0,0,14300,3630,0,0,634940
2025-05-05,月,29,179110,29220,208330,7183,24,263340,38830,302170,12590,3300,3630,0,0,6930,11000,3630,0,0,14630,0,0,0,0,0,0,14300,7260,0,0,532060
2025-05-06,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,285000,85800,0,0,370800,0,0,0,0,370800
2025-05-07,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-08,木,17,120010,20240,140250,8250,3,21000,9000,30000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170250
2025-05-09,金,12,40480,10450,50930,4244,6,84700,17050,101750,16958,0,0,0,0,0,3300,11000,0,0,14300,0,0,0,0,0,0,3300,11000,0,0,166980
2025-05-10,土,19,141350,20175,161525,8501,21,158400,27610,186010,8857,4400,1815,0,0,6215,0,0,0,0,0,0,0,0,0,0,0,4400,1815,0,0,353750
2025-05-11,日,29,240570,46695,287265,9905,11,140900,47180,188080,17098,8800,3025,0,0,11825,6600,7260,0,0,13860,0,0,0,0,0,0,15400,10285,0,0,501030
2025-05-12,月,22,110440,10340,120780,5490,4,52800,9130,61930,15482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182710
2025-05-13,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-14,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-15,木,12,69300,10670,79970,6664,29,215600,33770,249370,8598,3300,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,332640
2025-05-16,金,15,89870,28050,117920,7861,30,220000,16280,236280,7876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354200
2025-05-17,土,2,10340,770,11110,5555,26,194150,43230,237380,9130,0,0,0,0,0,0,0,0,0,0,50,475000,75000,0,0,550000,0,0,0,0,798490
2025-05-18,日,37,220620,47430,268050,7244,15,156750,33110,189860,12657,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,461210
2025-05-19,月,3,11550,3740,15290,5096,55,639200,153700,792900,14416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808190
2025-05-20,火,24,150590,19580,170170,7090,31,229900,16170,246070,7937,3300,3630,0,0,6930,0,0,0,0,0,0,0,0,0,0,0,3300,3630,0,0,423170
2025-05-21,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-22,木,15,80460,21590,102050,6803,31,229900,18370,248270,8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350320
2025-05-23,金,10,54340,10280,64620,6462,15,152900,74690,227590,15172,3300,0,0,0,3300,16500,3630,0,0,20130,0,0,0,0,0,0,19800,3630,0,0,315640
2025-05-24,土,7,35680,10450,46130,6590,41,295250,123000,418250,10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464380
2025-05-25,日,30,111600,55850,167450,5581,31,229900,17710,247610,7987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415060
2025-05-26,月,27,129580,33220,162800,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162800
2025-05-27,火,49,188650,105350,294000,6000,30,222750,28050,250800,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544800
2025-05-28,水,0,0,0,0,0,29,215600,20900,236500,8155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236500
2025-05-29,木,26,132570,17250,149820,5762,7,77550,36070,113620,16231,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,270040
2025-05-30,金,17,90200,23100,113300,6664,5,52250,7920,60170,12034,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,176770
2025-05-31,土,31,115100,62790,177890,5738,28,201500,84000,285500,10196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463390
2025-06-01,日,24,151800,25080,176880,7370,15,121000,26400,147400,9826,7700,0,0,0,7700,12100,3630,0,0,15730,0,0,0,0,0,0,19800,3630,0,0,347710
2025-06-02,月,23,116760,25800,142560,6198,2,22550,3960,26510,13255,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,176000
2025-06-03,火,53,210650,0,210650,3974,13,154550,35420,189970,14613,0,0,0,0,0,0,3630,0,0,3630,0,0,0,0,0,0,0,3630,0,0,404250
2025-06-04,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-05,木,26,212520,30800,243320,9358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243320
2025-06-06,金,73,255500,182500,438000,6000,35,479800,185410,665210,19006,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,1106510
2025-06-07,土,44,198650,104520,303170,6890,2,18700,1650,20350,10175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000,0,0,330000,0,653520
2025-06-08,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,92400,30800,0,0,783200,0,0,660000,0,783200
2025-06-09,月,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,118800,39600,0,0,708400,0,0,550000,0,708400
2025-06-10,火,5,44000,4400,48400,9680,8,105600,28490,134090,16761,0,0,0,0,0,6600,7260,0,0,13860,0,0,0,0,0,0,6600,7260,0,0,196350
2025-06-11,水,0,0,0,0,0,26,473200,85800,559000,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559000
2025-06-12,木,42,160200,174770,334970,7975,9,89760,59160,148920,16546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483890
2025-06-13,金,22,121660,28050,149710,6805,4,39050,10890,49940,12485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199650
2025-06-14,土,23,110810,20680,131490,5716,11,102300,22860,125160,11378,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,266880
2025-06-15,日,16,104940,25740,130680,8167,11,125950,25110,151060,13732,0,0,0,0,0,6600,7260,0,0,13860,0,0,0,0,0,0,6600,7260,0,0,295600
2025-06-16,月,18,82500,21780,104280,5793,4,49500,7480,56980,14245,3300,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,164560
2025-06-17,火,33,122100,107470,229570,6956,5,51150,13860,65010,13002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294580
2025-06-18,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-19,木,55,417670,72380,490050,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490050
2025-06-20,金,19,108130,19030,127160,6692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127160
2025-06-21,土,44,179080,83160,262240,5960,4,880000,198000,1078000,269500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340240
2025-06-22,日,24,110880,28820,139700,5820,12,128150,23540,151690,12640,0,5000,0,0,5000,3300,3630,0,0,6930,0,0,0,0,0,0,3300,8630,0,0,303320
2025-06-23,月,23,123530,4840,128370,5581,8,87500,15680,103180,12897,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,238150
2025-06-24,火,22,109120,18150,127270,5785,13,132300,28520,160820,12370,3300,0,0,0,3300,6600,0,0,0,6600,0,0,0,0,0,0,9900,0,0,0,297990
2025-06-25,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-26,木,23,112500,18400,130900,5691,43,368250,150500,518750,12063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649650
2025-06-27,金,28,140550,59390,199940,7140,31,266250,108500,374750,12088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574690
2025-06-28,土,15,110440,28270,138710,9247,38,461500,114000,575500,15144,0,3630,0,0,3630,0,0,0,0,0,0,0,0,0,0,0,0,3630,0,0,717840
2025-06-29,日,23,136730,17930,154660,6724,24,300340,85620,385960,16081,8800,0,0,0,8800,3300,7260,0,0,10560,0,0,0,0,0,0,12100,7260,0,0,559980
2025-06-30,月,34,130900,18920,149820,4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149820
2025-07-01,火,15,82940,8470,91410,6094,10,101750,31930,133680,13368,3300,0,0,0,3300,16500,16500,0,0,33000,0,0,0,0,0,0,19800,16500,0,0,261390
2025-07-02,水,0,0,0,0,0,63,692750,192000,884750,14043,0,0,0,0,0,0,0,7830,0,7830,0,0,0,0,0,0,0,0,7830,0,892580
2025-07-03,木,13,50270,5610,55880,4298,5,54340,12210,66550,13310,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,129360
2025-07-04,金,31,128400,2970,131370,4237,19,209050,87830,296880,15625,0,0,0,0,0,12100,3630,0,0,15730,0,0,0,0,0,0,12100,3630,0,0,443980
2025-07-05,土,20,129140,17380,146520,7326,22,273900,57530,331430,15065,6600,0,0,0,6600,6600,15180,0,0,21780,0,0,0,0,0,0,13200,15180,0,0,506330
2025-07-06,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,960500,180000,0,0,1140500,0,0,0,0,1140500
2025-07-07,月,19,94270,16830,111100,5847,17,260700,123300,384000,22588,6600,0,0,0,6600,6600,7260,0,0,13860,0,0,0,0,0,0,13200,7260,0,0,515560
2025-07-08,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-09,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10,木,22,118810,19360,138170,6280,19,301280,88020,389300,20489,6600,3630,0,0,10230,6600,0,0,0,6600,0,0,0,0,0,0,13200,3630,0,0,544300
2025-07-11,金,24,132210,24760,156970,6540,8,65450,17710,83160,10395,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,247060
2025-07-12,土,18,142890,9570,152460,8470,19,186890,59510,246400,12968,0,0,0,0,0,7700,10890,0,0,18590,0,0,0,0,0,0,7700,10890,0,0,417450
2025-07-13,日,24,135696,31674,167370,6973,15,160600,20460,181060,12070,0,0,0,0,0,0,7260,0,0,7260,0,0,0,0,0,0,0,7260,0,0,355690
2025-07-14,月,34,136790,52550,189340,5568,4,51700,18270,69970,17492,3300,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,262610
2025-07-15,火,26,124410,60360,184770,7106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184770
2025-07-16,水,0,0,0,0,0,91,1518000,409630,1927630,21182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927630
2025-07-17,木,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-18,金,19,115250,14130,129380,6809,11,146200,77380,223580,20325,5500,0,0,0,5500,8800,0,0,0,8800,0,0,0,0,0,0,14300,0,0,0,367260
2025-07-19,土,21,131650,22220,153870,7327,23,264550,60830,325380,14146,4400,0,0,0,4400,15400,3630,0,0,19030,0,0,0,0,0,0,19800,3630,0,0,502680
2025-07-20,日,46,216200,75850,292050,6348,18,225150,20130,245280,13626,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,547560
2025-07-21,月,26,143020,17610,160630,6178,18,245300,44660,289960,16108,0,0,0,0,0,19800,3630,0,0,23430,0,0,0,0,0,0,19800,3630,0,0,474020
2025-07-22,火,19,95500,20210,115710,6090,7,117040,26290,143330,20475,0,0,0,0,0,11000,0,0,0,11000,0,0,0,0,0,0,11000,0,0,0,270040
2025-07-23,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-24,木,12,51360,4840,56200,4683,6,80850,52400,133250,22208,0,0,0,0,0,13200,0,0,0,13200,0,0,0,0,0,0,13200,0,0,0,202650
2025-07-25,金,20,102350,13920,116270,5813,41,518600,125030,643630,15698,0,0,0,0,0,3300,3630,33000,0,39930,0,0,0,0,0,0,3300,3630,33000,0,799830
2025-07-26,土,8,54100,3200,57300,7162,16,203200,76510,279710,17481,0,0,0,0,0,19800,20460,0,0,40260,0,0,0,0,0,0,19800,20460,0,0,377270
2025-07-27,日,18,120010,18480,138490,7693,2,14300,3740,18040,9020,7700,0,0,0,7700,3300,0,0,0,3300,0,0,0,0,0,0,11000,0,0,0,167530
2025-07-28,月,14,62480,14630,77110,5507,22,203350,65290,268640,12210,4400,11000,0,0,15400,29700,0,0,0,29700,0,0,0,0,0,0,34100,11000,0,0,390850
2025-07-29,火,14,80410,7040,87450,6246,6,79200,15950,95150,15858,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,185900
2025-07-30,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31,木,0,0,0,0,0,37,328000,82000,410000,11081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000
2025-08-01,金,23,80500,31690,112190,4877,91,1090000,273000,1363000,14978,0,0,0,0,0,0,10000,0,0,10000,0,0,0,0,0,0,0,10000,0,0,1485190
2025-08-02,土,0,0,0,0,0,12,138600,24970,163570,13630,0,0,0,0,0,6600,7260,0,0,13860,0,0,0,0,0,0,6600,7260,0,0,177430
2025-08-03,日,9,60390,20460,80850,8983,21,246950,50050,297000,14142,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,388080
2025-08-04,月,27,107450,39720,147170,5450,10,93500,40630,134130,13413,0,0,0,0,0,12100,0,0,0,12100,0,0,0,0,0,0,12100,0,0,0,293400
