date,weekday,sekki,level,season,season_pt,kf1_constant,weekday_idx,mp_sekki,l_count,d_count,total_count,grand_total
2026-02-07,土,立春,17,LOW SEASON,2.33,4.45,5.00,2.95,4,0,4,192580
2026-02-08,日,立春,17,LOW SEASON,2.33,4.45,4.00,2.95,9,0,9,88220
2026-02-09,月,立春,17,LOW SEASON,2.33,4.45,2.00,2.95,9,0,9,126830
2026-02-10,火,立春,17,LOW SEASON,2.33,4.45,2.00,2.95,7,0,7,145430
2026-02-11,水,立春,17,LOW SEASON,2.33,4.45,2.00,2.95,0,0,0,0
2026-02-12,木,立春,17,LOW SEASON,2.33,4.45,3.00,2.95,0,0,0,0
2026-02-13,金,立春,17,LOW SEASON,2.33,4.45,4.00,2.95,0,0,0,0
2026-02-14,土,立春,17,LOW SEASON,2.33,4.45,5.00,2.95,0,0,0,0
2026-02-15,日,立春,17,LOW SEASON,2.33,4.45,4.00,2.95,0,0,0,0
2026-02-16,月,立春,17,LOW SEASON,2.33,4.45,2.00,2.95,0,0,0,0
2026-02-17,火,立春,17,LOW SEASON,2.33,4.45,2.00,2.95,0,0,0,0
2026-02-18,水,立春,17,LOW SEASON,2.33,4.45,2.00,2.95,0,0,0,0
2026-02-19,木,雨水,18,LOW SEASON,2.17,4.45,3.00,2.15,0,0,0,0
2026-02-20,金,雨水,18,LOW SEASON,2.17,4.45,4.00,2.15,0,0,0,0
2026-02-21,土,雨水,18,LOW SEASON,2.17,4.45,5.00,2.15,0,0,0,0
2026-02-22,日,雨水,18,LOW SEASON,2.17,4.45,4.00,2.15,0,0,0,0
2026-02-23,月,雨水,18,LOW SEASON,2.17,4.45,2.00,2.15,0,0,0,0
2026-02-24,火,雨水,18,LOW SEASON,2.17,4.45,2.00,2.15,0,0,0,0
2026-02-25,水,雨水,18,LOW SEASON,2.17,4.45,2.00,2.15,0,0,0,0
2026-02-26,木,雨水,18,LOW SEASON,2.17,4.45,3.00,2.15,0,0,0,0
2026-02-27,金,雨水,18,LOW SEASON,2.17,4.45,4.00,2.15,0,0,0,0
2026-02-28,土,雨水,18,LOW SEASON,2.17,4.45,5.00,2.15,0,0,0,0
