date,weekday,l_count,l_food,l_drink,l_total,l_avg,d_count,d_food,d_drink,d_total,d_avg,to_count,to_food,to_drink,to_total,to_avg,bq_count,bq_food,bq_drink,bq_total,bq_avg,bg_count,bg_food,bg_drink,bg_tent,bg_goods,bg_total,bg_avg,room_fee,ticket,grand_total
2024-10-17,木,44,0,0,242000,0,4,0,0,46250,0,26,0,0,18120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-18,金,35,0,0,164020,0,31,0,0,333820,0,18,0,0,8000,0,20,0,0,81990,0,0,0,0,0,0,0,0,0,0,0
2024-10-19,土,25,0,0,141010,0,24,0,0,257040,0,11,0,0,7350,0,39,0,0,203580,0,0,0,0,0,0,0,0,0,0,0
2024-10-20,日,36,0,0,189860,0,20,0,0,233570,0,19,0,0,16680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21,月,21,0,0,79640,0,7,0,0,107540,0,18,0,0,16290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,火,24,0,0,111630,0,7,0,0,93500,0,7,0,0,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,水,12,0,0,41800,0,18,0,0,176990,0,14,0,0,11520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-24,木,25,0,0,121490,0,6,0,0,84840,0,2,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-25,金,27,0,0,124180,0,32,0,0,349910,0,21,0,0,15170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,土,35,0,0,176600,0,31,0,0,308450,0,19,0,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-27,日,36,0,0,206490,0,15,0,0,135880,0,16,0,0,9440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,月,33,0,0,179410,0,17,0,0,153460,0,3,0,0,3450,0,14,0,0,73080,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,火,20,0,0,81560,0,6,0,0,70210,0,20,0,0,13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,水,24,0,0,109590,0,31,0,0,332740,0,11,0,0,7810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-31,木,24,0,0,115430,0,8,0,0,71260,0,8,0,0,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-01,金,19,0,0,71950,0,14,0,0,120940,0,14,0,0,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-02,土,34,0,0,218890,0,27,0,0,282550,0,27,0,0,13860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-03,日,30,0,0,187180,0,33,0,0,371400,0,14,0,0,12530,0,32,0,0,125280,0,0,0,0,0,0,0,0,0,0,0
2024-11-04,月,35,0,0,180400,0,25,0,0,233830,0,9,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-05,火,24,0,0,102400,0,12,0,0,120170,0,10,0,0,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-06,水,33,0,0,150690,0,14,0,0,165360,0,19,0,0,10200,0,42,0,0,219240,0,0,0,0,0,0,0,0,0,0,0
2024-11-07,木,22,0,0,86550,0,22,0,0,228860,0,22,0,0,13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-08,金,30,0,0,145970,0,28,0,0,226180,0,20,0,0,10050,0,37,0,0,193140,0,0,0,0,0,0,0,0,0,0,0
2024-11-09,土,29,0,0,153540,0,25,0,0,386660,0,22,0,0,13400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-10,日,39,0,0,214420,0,30,0,0,256690,0,15,0,0,9550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-11,月,34,0,0,142090,0,21,0,0,199190,0,10,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-12,火,42,0,0,203170,0,15,0,0,131420,0,6,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-13,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-14,木,27,0,0,126650,0,24,0,0,172450,0,3,0,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15,金,25,0,0,130150,0,24,0,0,224570,0,15,0,0,20100,0,78,0,0,428040,0,0,0,0,0,0,0,0,0,0,0
2024-11-16,土,14,0,0,94870,0,20,0,0,211040,0,21,0,0,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17,日,14,0,0,82500,0,19,0,0,160870,0,15,0,0,10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-18,月,13,0,0,59500,0,17,0,0,228330,0,25,0,0,14150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-19,火,26,0,0,101190,0,9,0,0,121530,0,6,0,0,2700,0,15,0,0,78300,0,0,0,0,0,0,0,0,0,0,0
2024-11-20,水,25,0,0,107580,0,3,0,0,34260,0,0,0,0,0,0,78,0,0,762120,0,0,0,0,0,0,0,0,0,0,0
2024-11-21,木,25,0,0,93480,0,27,0,0,168000,0,15,0,0,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-22,金,12,0,0,50970,0,24,0,0,477450,0,4,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-23,土,28,0,0,168560,0,29,0,0,356900,0,15,0,0,15950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-24,日,36,0,0,178140,0,30,0,0,324360,0,17,0,0,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-25,月,29,0,0,108670,0,7,0,0,97240,0,11,0,0,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-26,火,34,0,0,129980,0,26,0,0,295560,0,10,0,0,10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-27,水,32,0,0,134800,0,15,0,0,199990,0,25,0,0,14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28,木,35,0,0,150370,0,31,0,0,279000,0,4,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29,金,27,0,0,126910,0,14,0,0,182110,0,13,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30,土,22,0,0,103270,0,33,0,0,348940,0,34,0,0,16350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-01,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-01,日,19,0,0,106910,0,31,0,0,433240,0,18,0,0,12200,0,12,0,0,62640,0,0,0,0,0,0,0,0,0,0,0
2024-12-02,月,23,0,0,95810,0,22,0,0,254650,0,21,0,0,11850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-03,火,30,0,0,120260,0,29,0,0,363350,0,10,0,0,5500,0,11,0,0,57420,0,0,0,0,0,0,0,0,0,0,0
2024-12-04,水,24,0,0,90910,0,7,0,0,61490,0,9,0,0,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-05,木,29,0,0,130680,0,19,0,0,221330,0,11,0,0,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-06,金,26,0,0,128040,0,39,0,0,316020,0,17,0,0,14800,0,41,0,0,214020,0,0,0,0,0,0,0,0,0,0,0
2024-12-07,土,35,0,0,235310,0,33,0,0,482270,0,16,0,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-08,日,23,0,0,140060,0,28,0,0,382720,0,17,0,0,14050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-09,月,25,0,0,86180,0,37,0,0,372160,0,2,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-10,火,25,0,0,95250,0,23,0,0,265280,0,11,0,0,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-11,水,27,0,0,115270,0,16,0,0,204670,0,5,0,0,4150,0,69,0,0,360180,0,0,0,0,0,0,0,0,0,0,0
2024-12-12,木,28,0,0,119240,0,34,0,0,360940,0,2,0,0,1300,0,63,0,0,274050,0,0,0,0,0,0,0,0,0,0,0
2024-12-13,金,32,0,0,146720,0,31,0,0,394090,0,6,0,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-14,土,25,0,0,142890,0,30,0,0,394130,0,12,0,0,11150,0,32,0,0,167040,0,0,0,0,0,0,0,0,0,0,0
2024-12-15,日,33,0,0,174010,0,26,0,0,325740,0,1,0,0,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16,月,30,0,0,151470,0,33,0,0,378780,0,6,0,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17,火,29,0,0,142670,0,22,0,0,266260,0,14,0,0,7100,0,81,0,0,422820,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,水,32,0,0,136610,0,40,0,0,480000,0,2,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-19,木,32,0,0,137310,0,31,0,0,408930,0,2,0,0,1800,0,8,0,0,69600,0,0,0,0,0,0,0,0,0,0,0
2024-12-20,金,37,0,0,188720,0,28,0,0,344320,0,15,0,0,9900,0,86,0,0,501120,0,0,0,0,0,0,0,0,0,0,0
2024-12-21,土,35,0,0,177900,0,32,0,0,622130,0,7,0,0,6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-22,日,35,0,0,237070,0,25,0,0,507750,0,19,0,0,13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-23,月,40,0,0,221110,0,26,0,0,543590,0,4,0,0,3000,0,67,0,0,394980,0,0,0,0,0,0,0,0,0,0,0
2024-12-24,火,30,0,0,142610,0,42,0,0,823870,0,16,0,0,12050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-25,水,28,0,0,180320,0,35,0,0,660290,0,10,0,0,6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-26,木,23,0,0,156890,0,28,0,0,374300,0,16,0,0,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-27,金,37,0,0,198790,0,25,0,0,302900,0,13,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-28,土,32,0,0,158690,0,32,0,0,355240,0,19,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-29,日,35,0,0,178140,0,40,0,0,411940,0,2,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-30,月,41,0,0,171640,0,35,0,0,423850,0,24,0,0,13100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,火,31,0,0,159220,0,36,0,0,392920,0,22,0,0,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-01,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-02,木,34,0,0,155650,0,34,0,0,439460,0,19,0,0,9350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-03,金,31,0,0,151900,0,27,0,0,337570,0,11,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-04,土,31,0,0,183470,0,22,0,0,210660,0,8,0,0,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-05,日,31,0,0,162680,0,24,0,0,312710,0,8,0,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-06,月,10,0,0,39930,0,19,0,0,181250,0,6,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-07,火,24,0,0,99980,0,20,0,0,226290,0,3,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-08,水,17,0,0,78750,0,7,0,0,83980,0,2,0,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-09,木,15,0,0,61490,0,9,0,0,91630,0,8,0,0,7350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-10,金,19,0,0,85020,0,6,0,0,51970,0,16,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-11,土,30,0,0,142490,0,22,0,0,285430,0,20,0,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-12,日,35,0,0,153350,0,20,0,0,310660,0,8,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-13,月,33,0,0,189520,0,14,0,0,121050,0,8,0,0,6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-14,火,29,0,0,153780,0,6,0,0,73370,0,7,0,0,2850,0,16,0,0,83520,0,0,0,0,0,0,0,0,0,0,0
2025-01-15,水,20,0,0,98630,0,28,0,0,392420,0,3,0,0,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-16,木,21,0,0,91350,0,0,0,0,0,0,16,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-17,金,33,0,0,142330,0,10,0,0,126280,0,9,0,0,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-18,土,17,0,0,84370,0,29,0,0,343850,0,20,0,0,15650,0,16,0,0,83520,0,0,0,0,0,0,0,0,0,0,0
2025-01-19,日,24,0,0,99640,0,11,0,0,140130,0,17,0,0,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20,月,19,0,0,68080,0,8,0,0,89640,0,24,0,0,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-21,火,32,0,0,144320,0,9,0,0,122340,0,2,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-22,水,27,0,0,117680,0,23,0,0,244090,0,6,0,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23,木,19,0,0,65000,0,32,0,0,360860,0,8,0,0,6850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-24,金,28,0,0,145710,0,23,0,0,220380,0,8,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-25,土,36,0,0,184980,0,23,0,0,267300,0,24,0,0,15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-26,日,33,0,0,167560,0,19,0,0,246380,0,14,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-27,月,19,0,0,105850,0,19,0,0,259210,0,9,0,0,7350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-28,火,29,0,0,134060,0,20,0,0,206460,0,11,0,0,9300,0,51,0,0,266220,0,0,0,0,0,0,0,0,0,0,0
2025-01-29,水,37,0,0,241360,0,6,0,0,91560,0,18,0,0,18450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-30,木,29,0,0,154150,0,14,0,0,176590,0,12,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-31,金,29,0,0,188330,0,16,0,0,189960,0,30,0,0,24100,0,17,0,0,147900,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,土,28,0,0,147320,0,27,0,0,271590,0,6,0,0,4200,0,21,0,0,109620,0,0,0,0,0,0,0,0,0,0,0
2025-02-02,日,20,0,0,101780,0,23,0,0,227280,0,6,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-03,月,27,0,0,116480,0,21,0,0,250650,0,30,0,0,19350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-04,火,29,0,0,124040,0,25,0,0,297930,0,31,0,0,18350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-05,水,31,0,0,139410,0,34,0,0,398560,0,19,0,0,11550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-06,木,33,0,0,170080,0,29,0,0,416930,0,30,0,0,18600,0,8,0,0,3828,0,0,0,0,0,0,0,0,0,0,0
2025-02-07,金,26,0,0,148640,0,35,0,0,475270,0,28,0,0,18050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-08,土,33,0,0,203860,0,29,0,0,396720,0,45,0,0,20570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-09,日,34,0,0,163820,0,34,0,0,451120,0,18,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-10,月,31,0,0,124460,0,34,0,0,437930,0,14,0,0,7450,0,12,0,0,5742,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,火,31,0,0,170750,0,26,0,0,320590,0,19,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,水,31,0,0,120900,0,27,0,0,324000,0,13,0,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,木,29,0,0,124520,0,18,0,0,179460,0,13,0,0,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,金,37,0,0,155680,0,27,0,0,286370,0,27,0,0,12650,0,36,0,0,250560,0,0,0,0,0,0,0,0,0,0,0
2025-02-15,土,20,0,0,99590,0,34,0,0,453950,0,15,0,0,10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-16,日,32,0,0,162880,0,16,0,0,199740,0,21,0,0,12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17,月,13,0,0,44150,0,6,0,0,87670,0,13,0,0,7850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,火,24,0,0,95910,0,23,0,0,238820,0,20,0,0,8650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,水,23,0,0,83800,0,14,0,0,209030,0,16,0,0,9000,0,71,0,0,370620,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,木,25,0,0,97230,0,14,0,0,149970,0,11,0,0,6450,0,48,0,0,236640,0,194,0,0,0,0,1049125,0,0,0,0
2025-02-21,金,29,0,0,127590,0,28,0,0,420000,0,3,0,0,1050,0,18,0,0,93960,0,0,0,0,0,0,0,0,0,0,0
2025-02-22,土,36,0,0,206040,0,22,0,0,294410,0,19,0,0,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-23,日,30,0,0,141680,0,18,0,0,221420,0,21,0,0,9350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,月,28,0,0,152700,0,6,0,0,92910,0,7,0,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,火,19,0,0,102900,0,10,0,0,95740,0,21,0,0,8550,0,24,0,0,125280,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,水,42,0,0,159600,0,14,0,0,155630,0,7,0,0,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
